2021/1/1, 5:16:53, 24.54444, 101464.5, 56.45195, 8710.15, Stable
2021/1/1, 5:21:54, 24.50407, 101472.2, 56.36948, 8705.467, Stable
2021/1/1, 5:26:56, 24.37474, 101477.0, 56.33617, 8775.431, Stable
2021/1/1, 5:31:58, 24.49053, 101481.2, 55.67418, 8783.365, Stable
2021/1/1, 5:37:0, 24.45202, 101494.1, 55.27972, 8786.195, Stable
2021/1/1, 5:42:2, 24.32827, 101505.9, 55.33132, 8819.565, Stable
2021/1/1, 5:47:4, 24.264, 101517.1, 55.30491, 8880.503, Stable
2021/1/1, 5:52:5, 24.25683, 101519.0, 54.96201, 8895.635, Stable
2021/1/1, 5:57:7, 24.16414, 101522.1, 54.94973, 8924.024, Stable
2021/1/1, 6:2:9, 23.95168, 101533.9, 55.9525, 9005.289, Stable
2021/1/1, 6:7:11, 23.80614, 101536.3, 56.22047, 9096.281, Stable
2021/1/1, 6:12:13, 23.49434, 101541.6, 57.2412, 9216.139, Stable
2021/1/1, 6:17:14, 23.45663, 101545.5, 57.89174, 9267.454, Stable
2021/1/1, 6:22:16, 23.28691, 101552.0, 58.33726, 9382.822, Stable
2021/1/1, 6:27:18, 23.30205, 101551.6, 58.34581, 9354.767, Stable
2021/1/1, 6:32:20, 23.29355, 101554.7, 58.66379, 9401.467, Stable
2021/1/1, 6:37:21, 23.35065, 101556.1, 57.90853, 9408.635, Stable
2021/1/1, 6:42:23, 23.30523, 101551.9, 57.78414, 9418.865, Stable
2021/1/1, 6:47:25, 23.18518, 101537.7, 58.23923, 9438.842, Stable
2021/1/1, 6:52:27, 23.05238, 101559.4, 58.78254, 9484.818, Stable
2021/1/1, 6:57:29, 23.00245, 101565.9, 58.5616, 9495.659, Stable
2021/1/1, 7:2:30, 22.70284, 101578.3, 60.06727, 9606.977, Stable
2021/1/1, 7:7:32, 22.8476, 101573.5, 59.27927, 9579.369, Stable
2021/1/1, 7:12:34, 22.79394, 101580.2, 58.79194, 9612.18, Stable
2021/1/1, 7:17:36, 22.78279, 101577.7, 59.20328, 9593.443, Stable
2021/1/1, 7:22:38, 22.69699, 101574.0, 59.17261, 9631.501, Stable
2021/1/1, 7:27:40, 22.54479, 101572.6, 60.36357, 9650.709, Stable
2021/1/1, 7:32:41, 22.55967, 101571.3, 60.05264, 9672.623, Stable
2021/1/1, 7:37:43, 22.44412, 101574.0, 61.43272, 9674.695, Stable
2021/1/1, 7:42:45, 22.47865, 101581.0, 60.17822, 9695.651, Stable
2021/1/1, 7:47:47, 22.34716, 101585.0, 62.10619, 9698.467, Stable
2021/1/1, 7:52:49, 22.20266, 101585.4, 62.73751, 9777.45, Stable
2021/1/1, 7:57:50, 22.12164, 101589.6, 63.31289, 9802.991, Stable
2021/1/1, 8:2:52, 22.11261, 101591.0, 63.58358, 9801.545, Stable
2021/1/1, 8:7:54, 22.05656, 101581.4, 63.32526, 9830.175, Stable
2021/1/1, 8:12:56, 22.05072, 101578.7, 63.18475, 9776.916, Stable
2021/1/1, 8:17:58, 21.90754, 101581.2, 63.24628, 9841.172, Stable
2021/1/1, 8:22:59, 21.74231, 101578.7, 65.41006, 9845.982, Stable
2021/1/1, 8:28:1, 21.76303, 101580.0, 65.06395, 9891.37, Stable
2021/1/1, 8:33:3, 21.69582, 101585.0, 65.01846, 9896.871, Stable
2021/1/1, 8:38:5, 21.6565, 101594.6, 64.59178, 9931.346, Stable
2021/1/1, 8:43:7, 21.62277, 101601.0, 65.39118, 9912.391, Stable
2021/1/1, 8:48:8, 21.36561, 101599.6, 67.05622, 9915.119, Stable
2021/1/1, 8:53:10, 21.42299, 101601.8, 66.84575, 9931.549, Stable
2021/1/1, 8:58:12, 21.31168, 101596.8, 67.48709, 9961.553, Stable
2021/1/1, 9:3:14, 21.25483, 101601.8, 68.12018, 9953.062, Stable
2021/1/1, 9:8:16, 21.32125, 101602.1, 67.592, 9950.756, Stable
2021/1/1, 9:13:18, 21.26971, 101607.4, 67.75446, 9941.838, Stable
2021/1/1, 9:18:19, 21.21126, 101603.1, 68.40742, 9941.621, Stable
2021/1/1, 9:23:21, 21.19877, 101608.8, 68.31829, 9952.746, Stable
2021/1/1, 9:28:23, 21.04734, 101617.4, 69.36951, 9961.522, Stable
2021/1/1, 9:33:25, 20.98173, 101615.8, 69.93592, 9971.54, Stable
2021/1/1, 9:38:27, 20.98518, 101610.7, 70.00121, 9973.714, Stable
2021/1/1, 9:43:28, 21.01015, 101613.8, 68.88954, 10011.37, Stable
